,speed(RPM),max_torque
1060,8774,133.8384171
1061,8782,133.5593994
1062,8789,133.5593994
1063,8797,133.2803691
1064,8805,133.2803691
1065,8813,133.2803691
1066,8821,133.0013263
1067,8828,132.722271
1068,8836,132.722271
1069,8844,132.4432032
1070,8852,132.4432032
1071,8860,132.4432032
1072,8867,132.1641229
1073,8875,132.1641229
1074,8883,132.1641229
1075,8891,131.8850301
1076,8899,131.8850301
1077,8907,131.605925
1078,8914,131.605925
1079,8922,131.3268074
1080,8930,131.3268074
1081,8938,131.0476774
1082,8946,131.0476774
1083,8953,131.0476774
1084,8961,130.7685351
1085,8969,130.4893804
1086,8977,130.4893804
1087,8985,130.4893804
1088,8992,130.2102134
1089,9000,129.9310341
1090,9008,129.9310341
1091,9016,129.9310341
1092,9024,129.6518426
1093,9031,129.6518426
1094,9039,129.6518426
1095,9047,129.6518426
1096,9055,129.3726389
1097,9063,129.3726389
1098,9070,129.093423
1099,9078,129.093423
1100,9086,128.8141949
1101,9094,128.8141949
1102,9102,128.8141949
1103,9110,128.5349547
1104,9117,128.5349547
1105,9125,128.5349547
1106,9133,128.2557023
1107,9141,128.2557023
1108,9149,128.2557023
1109,9156,127.976438
1110,9164,127.976438
1111,9172,127.6971616
1112,9180,127.6971616
1113,9188,127.6971616
1114,9195,127.6971616
1115,9203,127.4178732
1116,9211,127.4178732
1117,9219,127.4178732
1118,9227,127.1385729
1119,9234,127.1385729
1120,9242,126.8592607
1121,9250,126.8592607
1122,9258,126.5799366
1123,9266,126.5799366
1124,9273,126.3006008
1125,9281,126.3006008
1126,9289,126.0212531
1127,9297,126.0212531
1128,9305,125.7418937
1129,9313,125.7418937
1130,9320,125.7418937
1131,9328,125.4625226
1132,9336,125.4625226
1133,9344,125.4625226
1134,9352,125.1831399
1135,9359,125.1831399
1136,9367,125.1831399
1137,9375,124.9037455
1138,9383,124.9037455
1139,9391,124.6243396
1140,9398,124.6243396
1141,9406,124.3449223
1142,9414,124.3449223
1143,9422,124.3449223
1144,9430,124.0654935
1145,9438,124.0654935
1146,9445,123.7860533
1147,9453,123.7860533
1148,9461,123.5066017
1149,9469,123.5066017
1150,9477,123.5066017
1151,9484,123.2271389
1152,9492,123.2271389
1153,9500,123.2271389
1154,9508,122.9476648
1155,9516,122.9476648
1156,9523,122.9476648
1157,9531,122.9476648
1158,9539,122.9476648
1159,9547,122.6681795
1160,9555,122.6681795
1161,9562,122.6681795
1162,9570,122.3886832
1163,9578,122.3886832
1164,9586,122.1091758
1165,9594,122.1091758
1166,9602,121.8296573
1167,9609,121.8296573
1168,9617,121.8296573
1169,9625,121.550128
1170,9633,121.550128
1171,9641,121.550128
1172,9648,121.2705877
1173,9656,121.2705877
1174,9664,120.9910366
1175,9672,120.9910366
1176,9680,120.9910366
1177,9687,120.7114748
1178,9695,120.7114748
1179,9703,120.7114748
1180,9711,120.7114748
1181,9719,120.7114748
1182,9727,120.4319023
1183,9734,120.4319023
1184,9742,120.1523192
1185,9750,120.1523192
1186,9758,120.1523192
1187,9766,120.1523192
1188,9773,119.8727255
1189,9781,119.8727255
1190,9789,119.5931213
1191,9797,119.5931213
1192,9805,119.3135067
1193,9812,119.3135067
1194,9820,119.3135067
1195,9828,119.0338818
1196,9836,119.0338818
1197,9844,119.0338818
1198,9852,118.7542466
1199,9859,118.7542466
1200,9867,118.7542466
1201,9875,118.4746012
1202,9883,118.4746012
1203,9891,118.4746012
1204,9898,118.1949456
1205,9906,118.1949456
1206,9914,118.1949456
1207,9922,118.1949456
1208,9930,117.91528
1209,9937,117.91528
1210,9945,117.6356044
1211,9953,117.6356044
1212,9961,117.6356044
1213,9969,117.3559189
1214,9977,117.3559189
1215,9984,117.3559189
1216,9992,117.0762236
1217,10000,117.0762236
1218,10008,116.7965185
1219,10016,116.7965185
1220,10023,116.5168037
1221,10031,116.5168037
1222,10039,116.5168037
1223,10047,116.5168037
1224,10055,116.2370794
1225,10062,116.2370794
1226,10070,116.2370794
1227,10078,116.2370794
1228,10086,115.9573456
1229,10094,115.9573456
1230,10102,115.9573456
1231,10109,115.9573456
1232,10117,115.6776023
1233,10125,115.6776023
1234,10133,115.3978497
1235,10141,115.3978497
1236,10148,115.3978497
1237,10156,115.3978497
1238,10164,115.1180879
1239,10172,115.1180879
1240,10180,114.8383168
1241,10187,114.8383168
1242,10195,114.8383168
1243,10203,114.5585367
1244,10211,114.5585367
1245,10219,114.5585367
1246,10227,114.5585367
1247,10234,114.2787477
1248,10242,114.2787477
1249,10250,113.9989497
1250,10258,113.9989497
1251,10266,113.7191429
1252,10273,113.7191429
1253,10281,113.4393274
1254,10289,113.4393274
1255,10297,113.1595032
